id,followers,genres,name,popularity
4oUHIQIBe0LHzYfvXNW4QM,1678738.0,"['contemporary country', 'deep talent show']",Morgan Wallen,88
0LyfTcbBDtHYMnMZuzP57t,9794.0,[],Alexiane,51
0FeWKiZSwBRdGzqeCdlH1a,63917.0,['modern blues rock'],Marcus King,53
7p54hwKypG19lucXWyQdGG,4638.0,['escape room'],TAPZ,52
0jOGNSn0IlvvnGhRxSxAb9,27.0,[],Loud Lullaby,51
249TyuYTmZtXB1yC90nGGx,641.0,"['shush', 'water']",Coastal Sounds,55
06ee9JG54Z38RLoYguHZV8,66.0,[],Sleep Factory,55
05hirnMeVIzCrcUxbrysZU,474070.0,"['francoton', 'french hip hop', 'pop urbaine']",Hatik,73
19JjP3cCprjLLvvA2Cdbn5,4872.0,['german underground rap'],Akuma,55
7qie8FfXQTHp0azRKySWd8,3333.0,['la pop'],KOLE,52
7ygNQCdpQWW7iSWAxDhvhI,553314.0,['cumbia pop'],DJ Alex,65
5kj1w6fXbTWHUehdTfWvkp,2899.0,[],MC Vertinho,51
0eEbruEG13xwoZ0uT2rpll,70677.0,['brazilian gospel'],Régis Danese,53
7t9vZg9sglZGukAMixJf5t,3584.0,[],Amigos,58
1B5n6jsxvFldc6Nq8Wx8VJ,6751.0,[],OIK,62
7KEk6kxe9YqyuVg9QeMVNQ,850.0,[],BR DA TIJUCA,50
3asFzvfQUWzmAJQtWoL1u5,11414.0,['sertanejo pop'],Sandro e Cícero,54
1zkKkDDra0jlsiJYz57P3P,21693.0,['chill pop'],Mustafa,54
3SNKZ8uTQoSyMsUNqNBOD2,5773.0,[],Kiko Franco,51
6nZ39vMOOOgXQ471Jy5jhR,633.0,['trap brasileiro'],WEY,54
1n50LGC4ZlJrgHFjsurNWN,2866.0,['pop nacional'],Rebeca,50
5ncITNKBT3RMa1U2NsuE7V,13067.0,['funk ostentacao'],DJ BOY,58
2lJQn1DHF1ipwxytJBMljq,8458.0,['rave funk'],Pet & Bobii,50
0KelBuBLAY4mPbrEdNtzlP,8380.0,"['funk ostentacao', 'rave funk']",MC Murilo MT,53
3Ns5FA1ANQOzsHLWspsrC6,2527.0,[],Doode,57
1oBkccDqIDMTntIIHKlJBp,926.0,[],Long beatz,54
3Vl9fyKMIdLMswk8ai3mm9,80965.0,"['electropop', 'post-teen pop']",Rebecca Black,50
1PbBg2aYjWLKRk84zJK15x,568710.0,"['dance pop', 'electropop', 'indie poptimism', 'pop rock']",Echosmith,64
6ZH20HENHKQWhOcmZ5OYq7,10081.0,[],ELIOZIE,51
5oL0GAI8fKD0Wgbr4Em9AS,5004.0,[],Shooter Kahlon,51
4ktBrNjagCGftyuBLJkATq,23035.0,[],Wes Nelson,63
51t3iFXI2EpM7r4x1uwSCI,132.0,[],Marc Freund,53
3Z3aTg9PwJ37e8xeO0aUC9,9578.0,[],01099,59
1qSJaftSab2kTTsj7fLxvM,10297.0,[],DJ SpinKing,55
0ynzbXwyCzxicMKHBoOkSH,3626.0,[],EKKSTACY,50
4IOhVReVZmK8yRqFgcxDvY,2923.0,[],Fabian Farell,51
7GZJ2POiwPZoW7UVYjNj8i,859.0,[],Glockenbach,52
3AcBSoCVhxILXJnfLcJb66,19358.0,['brooklyn indie'],Aaron Taos,51
6LrvDsBK2WHWUERZHLbwvx,1677.0,['german underground rap'],HAMZO 500,55
5UECxOkeFG2n9ESNADgASX,3014.0,['eurovision'],BEN & TAN,50
6mBHjsMML6XGuqjaDH1iqW,8034.0,"['musical advocacy', 'spanish pop']",Resistiré 2020,51
57ZTzIn5GLxNLzWgnTTcHj,3879.0,[],Chaz Bundick,54
3CLzGEm4DCOh5ouaMm6mZs,1012.0,[],El Villanord,60
6BMhCQJYHxxKAeqYS1p5rY,1333935.0,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",Hinder,65
4p8ivLWn8hpHM5uLhYiMix,882.0,[],WizDaWizard,51
3lwq28uuT7bAqQ3shl4d9Q,696.0,[],Bexxie,52
5iRBqpTEOgggnri1awdnNZ,726.0,['russian classical piano'],Denis Kozhukhin,50
6HQYnRM4OzToCYPpVBInuU,374749.0,"['afrofuturism', 'contemporary jazz', 'indie jazz', 'indie soul', 'jazz', 'jazz saxophone']",Kamasi Washington,61
6IEjVEVLQvv1NLUyxyfL36,36.0,[],Sonic Being,54
0ZiG3Fe4yVcYjUCZHmAzVQ,1677.0,['flamenco urbano'],El Daddy,52
5N3YDBGT2gUzXgLDTwPRi5,14089.0,[],Álvaro De Luna,65
1TGL84E8oiiO2ygE0a2Ml6,1994.0,['background music'],Dreamscaper,54
5HxMHFsUWX0VqOlmsoGrTj,428.0,['orchestra'],Konzerthausorchester Berlin,51
56UIK6wmbbxuQ6VA20vrWD,101483.0,"['israeli indie', 'new americana']",Lola Marsh,58
75EZuo5MHV2572NRpMWotC,338745.0,"['alternative dance', 'new rave']",Crystal Fighters,58
2eZYqViRzYxEWVhIRvL5g8,1014.0,[],Ganzo,50
113reBz1jA6rVxbXl55mlj,29486.0,"['house', 'irish electronic']",Rebūke,51
2k3KWBwq5kOQ0nyH33Wu2a,90.0,[],blushful,64
10qjZu7jW6R0cuqwY40SVd,2553.0,['guaracha'],Dj Esli,56
5pVRwX5ZQR7hfJ18w8ZYkl,1652602.0,"['german cloud rap', 'german hip hop']",Ufo361,79
7MtZPIh0gpnInKFnXGcYDS,5148.0,['la pop'],WYNNE,55
09apxys93rFK3x28ufjH6w,6337.0,[],NEVRMIND,55
66NmU5epI0ONGmdCRbLpmW,480588.0,['indonesian pop'],Feby Putri,52
6B72wjgAkhvxTVCL6xS6mC,213860.0,[],Stephen Puth,62
108ugtkRFQzP9nGgNiyERO,63936.0,"['gainesville indie', 'indie psych-pop']",Hundred Waters,52
0XSz7OqyhKBKRq4ZU8WpAo,10176.0,['uk contemporary r&b'],KAMILLE,52
6aZyMrc4doVtZyKNilOmwu,2083855.0,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",Colbie Caillat,75
6BToM88XrzNI6VL5GxazUq,14374.0,['lo-fi indie'],Oscar Scheller,51
1igVsxmGxt1VTKPulM0EuA,2191.0,[],Jungleboi,56
0DoWlk1NzQp1VWVFtZOb8Y,8646.0,['downtempo bass'],Saint Sinner,53
4luZExkmgn39Kj5XsYWria,18175.0,[],Jagwar Twin,56
4A2XSc4OJjuPY4l6NjnrDj,1670.0,[],Ram Miriyala,57
1Gwagas1URF2FF769DMjVN,627.0,['tollywood'],Penchal Das,50
4z0z82pXirH1TrygipQlOo,18490.0,"['desi pop', 'punjabi pop']",Afsana Khan,61
1KfEELJWhaiw5NeP3jAztZ,247.0,[],Idetto,50
63kE1M6nlHBGwRttAc4Q6Z,4618.0,[],Xilo,56
2crfTbTl8cTxLFidTcd2Tg,23032.0,[],Unghetto Mathieu,57
67hggymbjwkuVTf7qrZanz,46289.0,['german dance'],DAZZ,57
6ivte6aFersdzMprXpVDiO,1090.0,['tamil pop'],Dhruv Vikram,53
0mYBT2Ek76Szd4MqbCgT5R,33284.0,['viral rap'],Championxiii,56
3FfvYsEGaIb52QPXhg4DcH,4493811.0,"['contemporary country', 'country', 'country road']",Jason Aldean,79
6OjtkJDlAZzlzAydEn78cK,46882.0,['vapor trap'],Bktherula,57
5FkcU4BVzPptuB6AjobZIL,59141.0,['trap italiana'],Taxi B,58
7cTXfwpe9peK0UE1bZyIWZ,109705.0,"['cartoon', ""children's music"", 'dong-yo']",Pinkfong,70
0B1ce3uNrzkdm76NXI4mhX,23007.0,['japanese teen pop'],Tani Yuuki,56
3jpPlA4ASvE9TlObazOIee,75330.0,"['j-pop', 'japanese pop rap']",BLOOM VASE,65
01q7ajYufxitw2xk6V6Sju,84.0,[],LiKKma,51
42kGyvHgadMRxO36dX8vuy,268.0,[],Liam Huston,50
2RrDgEA06BdjYXlzCHRmUh,12888.0,[],Chauncey666,51
5DxE39K4wk15NUk2c5zpeI,15097.0,['dark clubbing'],Max Brhon,52
6yeRY2d7gubXoymv3DAYhS,119847.0,"['conscious hip hop', 'metalcore']",Fire From The Gods,55
0A7d0PJxaLO7CGI94ht6PX,113443.0,"['japanese metalcore', 'japanese punk rock', 'metalcore']",Crystal Lake,52
4MzJMcHQBl9SIYSjwWn8QW,114899.0,[],Spiritbox,57
0wygiZev26irRopIBGuoTR,3081.0,[],T-Pablow,50
6sFrHlVgV86kr4ELMS5Mos,288.0,[],Charlotte Koomen,53
35P36DZtjEMEP2KOO9759M,3967.0,['water'],Shaman,62
0NZsNnETGPWLKJj2Y0vpBx,66243.0,['japanese alternative rock'],CHAI,51
2ve69eWi8j7eGKEsKz2WLF,5416.0,"['chill r&b', 'indie r&b']",Lucy Park,51
3wrdNgjTSLLQZ382sPyoA5,26304.0,"['indie anthem-folk', 'uk pop']",Dan Owen,50
5pDpKXDZXe97W5nPVRQo8A,873.0,[],Meditation Music,62
0Yt7UjpW2AJojjZrgGysUl,9424.0,"['glitchcore', 'underground hip hop']",Gab3,53
02hku5R1SCUiTPydXMdKBp,5819.0,"['asian american hip hop', 'meme rap']",seiji oda,52
26XGM4cZDcTgrXo1nis5HT,8480.0,[],Enchanting,50
3lYG90sfnbaiSjyDw9VBgK,34.0,[],Kamryn Freeman,54
35PZNZuBewGvF2MycMMNNa,44.0,[],Ethan Beckett,51
5uJl5aq7yzkO3yOE1CMCRW,39.0,[],Yasmin Gough,51
0wopeyG3WHLoKcmrFD2jrY,8589.0,['trap carioca'],Azevedo,58
2XQmmMkdTIZ7diR6B3tduO,1168.0,"['chill out', 'lo-fi beats']",mr_slace,53
61hXxCcsRpng0taGa7652L,44.0,[],Eugenie Fichter,50
0REVpmwvmt8Mc9rHPJTsV2,2855.0,['contemporary vocal jazz'],Raya Yarbrough,53
2bPZFtRkurwmMFJ16lnEFx,24586.0,['deep regional mexican'],Jorge Santacruz,52
542qOMfLPhJ3DloJQTNmLv,3851.0,[],Kodama Boy,52
0UntV1Bw2hk3fbRrm9eMP6,131871.0,[],B.I,60
6baWjwY7WiVPCZcW7pqqhz,98474.0,['swedish soul'],Mapei,55
3Y2MLcrD3ZQXRXmtn4fZQx,66362.0,"['florida rap', 'viral rap']",SpotemGottem,73
6Mm2g25BTeJ6BICPFWGkPg,277663.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",Bosh,64
4MIULe6tfg2loNzBy5B9eu,149902.0,['houston rap'],T-Wayne,54
3WKZeiNOV5dnANlQnjL95B,275385.0,"['turkish pop', 'turkish trap pop']",Irmak Arıcı,60
799GDxXgsUDuGSbh5HJ3Kv,109990.0,"['turkish alternative', 'turkish modern jazz', 'turkish pop']",Tuna Kiremitçi,52
4hjJDrv2KkIEW1AslTEtv3,14955.0,['turkish alt pop'],İkilem,58
3W0gwNZqdtkleuMYlKElaw,83878.0,['turkish trap pop'],Çağan Şengül,59
2pbct1ni3yLLAfzrSXQDrH,35478.0,"['turkish hip hop', 'turkish trap pop']",Kubilay Karça,52
1B0fCkXH620aujSMm3wIKS,278773.0,"['turkish pop', 'turkish trap pop']",Sura İskenderli,56
2AWUCT9xtcvkjpFq1ZgpPj,1690426.0,"['turkish pop', 'turkish rock', 'turkish singer-songwriter']",Cem Adrian,68
1xmy0B8MRON38t6ujvnivX,633.0,['background piano'],Ruben Galloway,50
4n07t89zwwIvAfHvgvdCWf,137719.0,['turkish trap pop'],Didomido,51
6q1sTU51oryTTcWTPTd0VC,423434.0,"['turkce drill', 'turkish hip hop', 'turkish trap', 'turkish trap pop']",BEGE,67
5q0uL3T6JoEVGylrtCnfCb,443209.0,['turkish trap pop'],Enes Batur,54
2N5EUidcVv9pnicQFDeK5W,16697.0,['german trap'],2LADE,52
7CqGN5affrTPInov9PqsCr,5065.0,['acidcore'],Narfos,50
32opPqLCT3sF24Aso7wTXw,8165.0,['country pop'],Natalie Hemby,57
1vYrIm6O7VtBGszIWe75mB,3295.0,['background piano'],Gabríel Ólafs,50
3L7yYf09MZWuZhZl5e92Xe,34864.0,[],Smith & Myers,53
31z9f9AyPawiq0qlBO1M3i,223955.0,"['indie folk', 'new americana', 'outlaw country', 'roots rock', 'texas country']",Ryan Bingham,62
2MnMuRYL9qsGvWPsZGeDGQ,279140.0,"['thai hip hop', 'thai pop', 'thai trap']",F.HERO,62
3jAZsSIIA8HLjxR99biJyx,1780.0,[],Cico P,52
4P70LmF7PJwBGS9BV5dk2c,10705.0,['country pop'],CHASE WRIGHT,57
5C2cVr4FbejP0dqohKdUgV,67.0,[],Pluviæ,55
3dKnHhya1g24Mwljr9jbDu,889.0,[],Martin Czerny,51
5S68VYXiXt6oq30pKqQAuV,7235.0,"['asian american hip hop', 'chill r&b']",Dane Amar,52
7edrtXagYn0nCFOwQp8AS1,46439.0,['cumbia villera'],Viru Kumbieron,59
4QepILDr1gW2tDbFhWCl3t,1192.0,[],Franz Becker,55
23A7R7jwaZW0PQyH2TpGi1,588.0,[],Leslie Miles,55
6QrTfzchTKSeDGSBqLbk1o,408.0,['background piano'],Hayden Cargile,50
7hgRzsQGjlm1zifNoigyB9,17212.0,[],Roman GianArthur,51
5uNm1FvRSh2IcPNDGQChtr,574.0,[],Ben Crosland,50
5yzLjgtXt52UUcOO0y88ma,40698.0,['j-pop boy group'],INTERSECTION,50
1ZlIROqKXOEvPgEffO8vri,167270.0,['comedia'],Franco Escamilla,56
3IAQ6JspwRCPY06WXnaguc,45595.0,"['alternative r&b', 'downtempo bass']",KAMAUU,55
4en2ObzSYlIYbCGknXjgG9,17903.0,['vietnamese hip hop'],Pháo,60
3diftVOq7aEIebXKkC34oR,38370.0,"['indie viet', 'v-pop', 'vietnamese hip hop']",Tlinh,51
76o2X35TzOHMAwIBz49n7K,378.0,[],Dominique Marais,52
4Uovljndj83LXd0QLdSCtp,360.0,[],Denise Santoz,54
1hgBYux2Cpl893e98XlC2z,382.0,"['background piano', 'japanese piano']",Clara Nishimoto,51
4xwCgzlPsRwNfHdvlLwCsH,350.0,['background piano'],Chris Donner,50
3KJopZ2uUclqEtLxQg0FNn,113506.0,['v-pop'],Jack - J97,51
4x1fUORHa2EsxrQ6ZzAoQ0,104319.0,['v-pop'],Suni Hạ Linh,50
5cYcI546S8Lf97m4mNdYLD,436164.0,['k-pop'],Solar,54
7Ma0CST4j0LCd0IYNi5RK4,311.0,[],Tiny Rhino,53
5uQAgpFL2lx2pufHYhPAin,199.0,[],Allysium,50
759EMezWm078OWxpbGzRNM,204.0,[],Lux Tigon,53
2k8LSCieAnywX4Ku6k3X4m,9431.0,[],Grace Phipps,60
4tF37PbmfGwti71JKUI1pz,7961.0,['yaoi'],田村唯,63
7u0iN4XxPpkIk9KRcLQXDa,5984.0,['yaoi'],鹿谷樹,63
5nEXLz5Qwkcv8d91fP4Cjo,14019.0,['yaoi'],百合絢斗,63
1Scv2VH4bC1sk2jBvp5h1H,66887.0,"['country rap', 'redneck']",Seckond Chaynce,53
3eV4rEEDa28eEDqtKAz99w,495.0,['background piano'],James DiResta,57
2KsP6tYLJlTBvSUxnwlVWa,1136614.0,"['dance pop', 'pop', 'pop rap']",Mike Posner,77
5hvNjGBoEkn4ENKwDvtouW,10583.0,"['country rap', 'redneck']",Alexander King,51
1QSkX3T5DpmYulV3PCCByF,2520.0,[],Lil Hxxrtbreak,52
5QRlmTynCos8JyojtmgNq6,8639.0,[],Meechy Darko,51
5HZtdKfC4xU0wvhEyYDWiY,66079.0,"['v-pop', 'vietnamese hip hop']",HIEUTHUHAI,51
3S9sb8w9r1iojdrAL1soiU,40382.0,"['cape town indie', 'south african alternative', 'south african pop']",Beatenberg,52
6D6rjLdxyE5vwhMlkuQq0E,73958.0,['la indie'],Chaos Chaos,50
6StTE02qIwbcJjGEDSZgg5,4473.0,[],AVIAN GRAYS,54
6bS1ddLkqrK5Jl6GyKK4j2,1256.0,[],Og Bobby Billions,51
1ms2l3rB6iHHxtPvR9kxgW,4268.0,['brazilian edm'],Carola,50
7ewc3ni3IAtqLygEnDi66K,17897.0,[],Zuma,50
3Ufoo4BPShhahtCSjgpBLP,1482.0,['v-pop'],Hứa Kim Tuyền,52
495LDNjDrYzj7Fk0LtuJcJ,264735.0,"['turkish hip hop', 'turkish trap']",Istanbul Trip,50
3LbBKYlyMaATS8IIe7HJ0d,1644.0,['v-pop'],Hoàng Duyên,51
1L1VfizWn4DkFt602yD80U,440622.0,['v-pop'],ERIK,53
6NF9Oa4ThQWCj6mogFSrVD,29794.0,"['indie viet', 'v-pop']",W/N,51
4TGwoikKqGTkf6yt1DVSSL,9.0,[],Felix Langgard,50
0fiP3M4LPNPJxvfTDizIbw,24.0,[],Einingu,50
7DcQEPYqfl3Nx3yBwfozPF,23.0,[],Sola Vimi,50
2xK6qcvfXuFFbU0NL95aeo,118308.0,"['v-pop', 'vietnamese singer-songwriter']",Thịnh Suy,53
0CjWKoS55T7DOt0HJuwF1H,72157.0,['gauze pop'],Bipolar Sunshine,66
60yfafz0P3gqaUaOUIddae,34786.0,"['edm', 'vapor twitch']",BRONSON,60
52yUzlU6QBN8NxqTXOWCnW,31339.0,[],Vinyl on HBO,51
31W5EY0aAly4Qieq6OFu6I,5634088.0,"['melodic rap', 'pop rap', 'rap', 'trap']",A Boogie Wit da Hoodie,86
2aQnC3DbZB9GbauvhAw7ve,375553.0,['v-pop'],AMEE,60
6CGGvCBHWqQ4HXtn5aLhbh,507664.0,['v-pop'],Soobin Hoang Son,52
5xnMjuPp1eDXa8du0SKIHD,41085.0,"['brazilian percussion', 'musica infantil', 'musica para criancas', 'nova musica paulista']",Barbatuques,51
2lbUjuMzHkT4qIECvk2f3L,734682.0,"['chinese hip hop', 'chinese idol pop']",Kris Wu,54
3JKh8aHFH7ALz2GIvJB0p3,355.0,[],Solfeggio Sound Bath,52
5iCCW4Jqxzl2vUZVquNZDz,519.0,[],Jack Center,50
049qisXXHEXKQSQqzbr14Q,129.0,[],Mert Can,50
1LfnIuggAY5qQdS4sP1K86,79277.0,"['indiecoustica', 'south african alternative', 'south african pop']",Matthew Mole,56
4John8fJ3LKqFho0pselVr,86525.0,"['alternative hip hop', 'hip hop']",CZARFACE,53
6ca3AFdIIgaP4ZIW8J6zXu,10553.0,"[""australian children's music""]",Bluey,54
6fchbydDZlEemGC9wiovuj,3809.0,['australian electropop'],Vlossom,50
2u7J0lL8WdlZBR6SqfyGFb,25.0,[],Even Massi,50
0Fay66vHksd4C4L1HOPvv8,21.0,[],slowbomb,50
0AY8ZoghieaKeR79N1ZUtG,44.0,[],Melodycloud,51
5cRffdyXEJzdHnOAQAkr2g,12.0,[],chromatic reflections,52
1JF2YJzPZ3S0tPNHToBRFr,64.0,[],Chills,50
4NpFxQe2UvRCAjto3JqlSl,1415205.0,"['modern blues rock', 'modern hard rock', 'rock']",Greta Van Fleet,72
53ixqKNKVTgtSx3m3DGMA2,13751.0,['atl trap'],FKi 1st,53
5zC4k86g6y3NsIvUwFVX1G,1204.0,['zen'],Zen Gaya,53
7Dq3oCz43MCuWBRgWTltZI,18039.0,['funk bh'],DJ PH DA SERRA,54
1CKLOLezvcRuPRzOiGvxS1,894.0,[],Mc Dudu Sk,50
3THyxXDkvAVvmfZKP3Fq7G,2116.0,['funk bh'],Mc Pepeu,50
18RtsuKFWko5JfeMsIi0YP,4547.0,['funk pop'],Mad Dogz,53
7qvo2lIj7T6DUuIkTzs7Vm,697.0,[],RESENHV,51
44xLFZNn7TzOWooulLGAl4,715.0,['funk 150 bpm'],Mazili,51
0yLlYRbh0O1APfSxtjMRQR,2042.0,[],MC Ws,52
0KLoDGhaSkX3k59O9PzniB,5552.0,[],Maxim Schunk,50
4EMRE0wdcc2xjv1PCmTqUU,959.0,[],MC Menor MT,51
4BbsSamQy6XSByO4O4Nymt,3747.0,[],MC 3L,66
47YlquMeiiivuQ9ur7Dmly,4054.0,['funk 150 bpm'],Mc Juninho FSF,54
1Af7tZT5ll2gtgG4jO1Kxl,282.0,['background music'],Lou D'Audrey,56
67xUUajI1dXaeY4e4ouwEN,15746.0,"['ccm', 'cedm', 'christian pop']",Switch,50
61JBbdne26KjmyvOzjloSU,997.0,[],王忻辰,51
5XaRUXHFbgs8LDoYzoPJ1R,526.0,[],Andy Garcia,53
1cAU5q0s8zKdMTNAZ8CJht,14564.0,['german r&b'],Ivana Santacruz,51
1g0fXhQMHAxlRyIBkCbuE7,186174.0,"['indie cafe pop', 'neo-singer-songwriter', 'tropical house']",Matt Simons,68
0Vw84RmNTx0QJY2xKfJjMs,14066.0,[],Finn,56
4XW87HXcsYTkdK7IhSy2Kt,27199.0,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",HAVAL,63
5mM9eNte0aWttOiMhPb2dM,62092.0,"['cartoon', 'pony']",My Little Pony,53
1Dn88PoQjnQgLTOaokePFz,2895.0,[],Bright Sparks,56
7fUEi9sgiLw8gwQ307T6IU,69624.0,['musica catalana'],Stay Homas,60
1hzfo8twXdOegF3xireCYs,1480243.0,['german pop'],Milky Chance,75
6c8akjSeJQw2NYemV6qVT8,900.0,['solomon islands pop'],Small Jam,63
54mm1vGOZ4DXDYhCQb6niX,2843.0,[],Rude Boy,52
5JYReWgOGu4JKm5pqmACqG,19194.0,['indie electropop'],Devon Baldwin,53
3M8jjXegBsw1lbhPrx5I1W,232.0,[],El Nejo,51
6tKJaNOY6oNVWcegnMMEtt,16761.0,[],Zac Brown,54
3qBrg0c1loxePyWQxp6F75,648.0,[],Shahadi Wright Joseph,50
7FVnh71Z8lhSppYykLnpJh,78.0,['instrumental lullaby'],Margith Mathiesen,54
7vgGpuiXdNlCmc994PlMlz,23.0,['instrumental lullaby'],Laureen Conrad,52
1isPOa73berLiXSErHiWt0,6003.0,['australian alternative pop'],Emerson Leif,50
2aya6KuqjXEhHBqYKsTPLs,9755.0,['milan indie'],Rose Villain,56
3lDpdwM8KILepMHqBWUhIA,258248.0,"['glam rock', 'modern alternative rock', 'modern rock']",The Struts,61
1utuqjQ62Vu5Kokk1cY7Jg,1095.0,[],Max YB,51
6HpjNjCZmdoljjATAMaGHH,30.0,['instrumental lullaby'],Agnes Widell,53
2XHa2Sy9IYid9hnQ2YmtGl,3144.0,[],Shopan,53
65IJPn3wYi35Qpov4MXcFr,38.0,[],Joseph Alphane,57
5MYqSmIAMjoiBp8suHqGaA,273.0,['background music'],Szigeti Aliz,57
3npr0emNGSWh2iyRvzEiRI,425.0,[],Månvarv,57
395oAJMtpPY7ovJ9GbFkGQ,289.0,['background music'],Jeanelle Bolduc,58
2n4kqHsrCGaOvVa90vBlXK,170.0,[],Judithe Abelsen,54
3VStI6m5Ig9FAyUaa0lYAP,73663.0,"['contemporary country', 'country', 'country road', 'modern country rock']",James Otto,51
1bhZt10yZVCJfp3HaNxJv8,7580.0,[],Riovaz,61
1J41DPq09UJRlSdeGDRKiH,1550.0,[],Mia Pfirrman,50
2L5NIiBRiidSecXHHTB1Hm,11732.0,['polish hip hop'],Szczyl,52
1PmYWFfzWs4mfVBHxEUut9,297.0,[],Massaman,51
5XQEbbbweicO6g4nCj8TSF,231.0,[],Ian Girão,54
3RTklnRcfHgkQJwFpgOq3t,60935.0,[],Nevve,65
6sRNUITxFooMYE0SjJU4Wf,38.0,[],8k Sound Library,56
1F8NZ8jILDmCFgCaWA2FP8,273.0,['background jazz'],Lydia Baskow Trio,51
66t8qvy2cOoSxmEjuiRPmf,239.0,['background piano'],Jean DeVoite,52
6WPObl7LHD8pWAPPi3yPoP,2804.0,[],MC Luuh,53
26plsJBmW5se3wurhwzaEK,170525.0,[],Eden Project,55
2pVWwaFwgfOc1pwlDoj1uA,767.0,[],JIDDY,50
20q3NJtmeKSi3BTnmUFK16,10862.0,[],The Wellermen,51
4GkyqXhLJ5HeSMIx54Fqqm,1770.0,[],ARGULES,52
2fTTmPI3XaJwqM19w5QiRz,1619.0,[],Alex Banin,57
5lwE4ASworJdeRDXu5g9en,2072.0,[],Harrison Sands,52
34IdTgwUmZY7V5J44aFSzR,268.0,['sound'],Stereo Outdoor Sampling,55
6J2XOkGyDdC603Fmf44J5e,70.0,[],The Relaxation Hub,53
0JHx4h8GAtjhmHMQ68iQiU,61945.0,"['russian hip hop', 'russian pop']",Konfuz,64
3Hvx3BM0K4FHBs9J3k8G6V,53479.0,"['german hip hop', 'german underground rap']",NGEE,67
05bnFEwruBiBgJH8uW4vo6,28119.0,[],Austin Weber,50
0ndm6JWcrLhnmrbVzSGi0b,8222.0,['meme rap'],Sinoda,56
3EWxytcxaM0tksU6v3je2Q,34155.0,[],kiLL edward,51
2Qqrew4ZcEwf9NY7UqWGfU,77257.0,['japanese soul'],ALI,67
2biLvSI1dr6gdNAZAnq6z2,469.0,[],Julia Andersson,53
260kWe4y9lg7YFDsZBgsLv,4798.0,[],zhanulka,50
0oouuXi8tdasgUgk520Jy6,38925.0,[],Will Paquin,53
57vWImR43h4CaDao012Ofp,562709.0,"['afrofuturism', 'alternative r&b', 'rap']",Steve Lacy,74
3ZXXJ9nO1Dn9B0AJ25eAQY,36468.0,"['indie rock', 'stomp and holler']",Hamilton Leithauser,51
00dwwnz3V4kRfu3UFYpJLz,141901.0,[],Cherub,62
1IJe80moz409PtxW4llPFw,26693.0,['chillhop'],Sleepy Fish,61
1fxmQsyc2903cWDjXAPHhX,5382.0,['uzbek pop'],Ulug'bek Rahmatullaev,52
4VmI5ZXt5FnlYIA8xHCLGH,8243.0,[],CAL,54
1jIVEaq8GmqMYb8nFNAZgb,6760.0,['cincinnati rap'],Seezyn,63
4sw5s8BqMsNkOSZtNgACKv,21590.0,['viral rap'],The Future Kingz,50
4tjqHer0BFQbJ1FVyWhffM,13111.0,['sad rap'],Marco Luka,53
2PJEagPIxaBugeMjIyKVXF,640350.0,['manchester hip hop'],Aitch,74
73z7IaMZWklUITS2qrtXzW,8494.0,['otacore'],Chi-Chi,50
4wHZkzWXD9GPr4RQAYjUcv,130154.0,['shimmer pop'],Wild Belle,52
0rHiOzaAbw3cCp8D7yjyig,154925.0,['conscious hip hop'],Flobots,52
5Q0sv5SeMZln6szEW49dHL,14734.0,"['traprun', 'vapor twitch', 'wave']",vowl.,50
4CmWCpaevTZBnw2QHxmBpJ,5397.0,['dutch edm'],Ryllz,53
2MYkLaZHk1Fl0K0xqBK15Y,2623.0,[],LeviathanJPTV,52
0o9qzOHuHkGZ3xMFKpMFkC,106853.0,"['brostep', 'canadian electronic', 'complextro', 'dark clubbing', 'dubstep', 'edm', 'electro house', 'electro trash', 'electronic trap']",Black Tiger Sex Machine,52
6hR5fuwetYvTHfea4EwHvl,8135.0,[],Mark Barlow,51
2JdZlNYqYJ8xY0a5nFlXdO,4730.0,[],KYSLINGO,53
0FtsMKmZEq8fBWqdSOWtqp,265350.0,"['cali rap', 'melodic rap', 'trap', 'underground hip hop', 'vapor trap']",03 Greedo,68
0jkqzWx5N4y8CmFFiUCkRz,36712.0,['cali rap'],MemoTheMafioso,54
4LBdlNpHBD8dHPcVCrjSB6,1118.0,[],Eric D. Johnson,53
633wBWQrbgm4Tugw7MmsgA,4639.0,['video game music'],The Flight,50
5zbAdSKQiTetVoHnbHvsDg,36174.0,['pirate'],Sea of Thieves,50
6WzffCtFJ1iDsAwEV35h6K,11687.0,[],Tish Hyman,51
5nFFSwxKDNlZyHEYl48YTd,2297.0,[],Nick Strand,53
6h2J3dxLnTyURwIUBumKog,761052.0,"['rap', 'southern hip hop', 'trap']",Rich Gang,57
2EnD37GNRe2REqHBKqMnZQ,2691.0,[],Bslime,51
14qypx78D3Jd1mm7c2BqQb,2520.0,[],T-Shyne,61
6J6UF3GqOLdt6f4gfazSzf,15075.0,['euphoric hardstyle'],Ghost Stories,54
59d7SdvkSXhrqrPUKF7WYM,92701.0,[],Dino Warriors,52
